app_id,title,vendor,status,functional_category,deployment_type,short_description,capabilities,data_sources,labels,notes,contract_annual_spend,fiscal_ytd_expense_total,prev_fiscal_year_expense_total,engaged_users,provisioned_users,users_with_sso_access,users_logging_in_via_sso,cost_center_primary,product_owner_name,it_contact,security_contact,legal_contact,procurement_contact,vendor_contact,general_contact,last_updated
6accc119-29d7-4e5c-b4d1-9be3409afee5,NordVPN,NordVPN,-,"IT, Security",Unknown,A VPN service that provides security to companies' network and internet connections.,"VPN, Identity & Access Management",Expense Mgmt,-,-,0.0,165.39,146.75,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.169016+00:00
03f5d0fc-e19f-4afc-9c72-f780eaed0321,O'Reilly,O'Reilly,-,IT,Unknown,An online learning platform that provides skills development using learning resources and analytics.,CRM,Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.169494+00:00
9ba2a497-2793-44e5-9081-ede7253eee1c,OANDA,Oanda,retired,Finance,Unknown,"It is a trading platform that helps to keep a database of forex prices going back more than 25 years, which can be used by traders as well as accountants, corporate auditors, and anyone else who needs exchange rate data.","Payment Processing, Data Platform, Blog","Contract uploads, ERP",IT Funded,-,0.0,4850.0,8546.0,0,0,0,0,653-it applications-erp,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.122220+00:00
78af44b8-b74e-4495-a4e7-7f8a6316d9a1,ON24,ON24,approved,IT,Unknown,"A leading sales and marketing platform for digital engagement, delivering insights to drive revenue growth.","Webinars, Event Management","Contract uploads, ERP",Business Funded,On24 is Not behind SSO due to how the application licenses are shared amongst users.,73732.55,141373.2,144500.0,0,0,0,0,516-global demand gen,Eraj Ismatulloev,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.122602+00:00
44ef4c6f-54fe-4ae5-ba5d-60489f263489,ObjectiveFS,Objective Security Corp,-,-,Unknown,A secure storage that uses highly durable object stores such as Amazon S3 and on-premise S3-compatible object stores.,-,"Contract uploads, ERP",IT Funded,-,41496.0,41496.0,41496.0,0,0,0,0,652-it operations,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.122946+00:00
722cd178-04ff-4785-a18e-3f8d7c7fc046,Obsidian,Dynalist,-,-,Unknown,It is a powerful knowledge base that works on top of a local folder of plain text Markdown files.,-,Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.169997+00:00
fa61926d-28cb-4da7-bb48-8290792c3138,OfficeSpace Software,OfficeSpace,approved,IT,Unknown,"Workspace management platform that assists with the logistics of office space management in the time of Covid, including space management, social distancing, desk booking and other space-related employee requests.","Workspace Management, Office Apps, Productivity","SSO Logins, Contract uploads, ERP",Business Funded,-,27156.4,20838.0,0.0,0,0,5731,587,660-facilities,-,-,-,-,Prashanth Kumar s,-,Angela Porter,2026-01-21T00:11:41.017164+00:00
bbef3994-fe2d-4a3c-b9ca-7c2397cc870b,Okta,Okta,approved,IT,Cloud,"A secure identity cloud that links all your apps, logins and devices into a unified digital fabric.","Identity & Access Management, Credential Management","Engagement, Contract uploads, ERP",IT Funded,-,602430.1,500573.12,745997.32,16297,154053,0,0,652-it operations,-,Jeff Feng,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.084810+00:00
54a62544-5ed7-43be-8dda-19a40a9f43ab,OpenAI,OpenAI,-,-,Unknown,OpenAI is a non-profit research organization dedicated to the development and application of artificial intelligence (AI) for the benefit of humanity as a whole.,Artificial Intelligence,"Expense Mgmt, ERP",-,-,0.0,1064.58,4192.7,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.170536+00:00
be7fda6d-d1c2-4c2f-a8e4-a5314ce8d740,OpenSSL,OpenSSL,-,-,Unknown,A library that provides cryptographic functionality to applications such as secure web servers.,-,Contract uploads,-,-,50000.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.123354+00:00
374d9934-7c2a-4a41-934d-09793c11f941,Opsera,"Opsera, Inc.",approved,Security,Unknown,"Opsera's continuous orchestration platform offers self-service toolchain automation, declarative pipeline drag-and-drop, and unified insights.",DevOps,"SSO Logins, Contract uploads, ERP",IT Funded,-,36270.0,186270.0,178527.0,0,0,177,77,650-it executive,-,Shripad Hebbar,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.032402+00:00
f30106d6-572c-4dad-b15b-a50413c6d9a1,Oracle Cloud,Oracle,-,IT,Cloud,Infrastructure that offers high-performance complete cloud computing services for improved operational efficiency and automated workflows.,"Cloud Infrastructure, Database, DevOps","SSO Logins, ERP",IT Funded,-,0.0,17500.0,6500.0,0,0,1,1,653-it applications-erp,Sasank Ambadasugari,Ganesh Shanmukham,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.076153+00:00
cb67ff01-a110-4041-8298-1a8f1efc4b59,Oracle Fusion Cloud ERP,Oracle,approved,Finance,Cloud,It is an integration services thats helps to connect any application and data source to automate end-to-end processes and centralize management.,"Procurement, Contract Management, Cloud Management","SSO Logins, Contract uploads, ERP",IT Funded,-,756804.0,608379.08,763804.0,0,0,3233,2454,653-it applications-erp,Anusha Radhakrishnan,Ganesh Shanmukham,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,Ganesh Shanmukham,2026-01-21T00:11:41.010759+00:00
c3965740-f81c-4ce4-8b2c-017dc1205f35,Oracle HCM,Oracle,approved,HR,Unknown,A cloud-based solution that connects every human resource process and every personÑacross enterprise.,HR Management Suite,"Contract uploads, ERP","IT Funded, Behind SSO",App behind SSO - Peoplehub,388752.0,388752.0,388752.0,0,0,0,0,653-it applications-erp,Anusha Radhakrishnan,Ganesh Shanmukham,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.123675+00:00
c19353d7-0d6d-40ef-a13b-b87198403b4e,Otter,Otter.ai,-,IT,Unknown,"Platform that uses AI to generate rich notes for meetings, interviews, lectures, and other important voice conversations.","Meeting & Organizing, Event Management, Productivity",Expense Mgmt,-,-,0.0,99.99,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.171075+00:00
94cde86b-fc16-42c4-aebc-c5e1d9d1e72f,Outreach,Outreach,approved,IT,Unknown,Sales engagement platform that optimizes interactions throughout the customer lifecycle.,"Sales Acceleration, Marketing Engagement, Data & Analytics, Sales Enablement","Engagement, SSO Logins, Contract uploads, ERP",Business Funded,-,120024.0,126933.59,98373.08,56,77,84,50,414-sales operations,Betsy Thomas,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.036537+00:00
739e8bfb-5d88-4f53-99cd-03fcb9049ced,OverDrive Professional,OverDrive,-,IT,Unknown,"A digital distribution platform for eBooks, audiobooks, and other digital media.",Web development,"SSO Logins, Contract uploads, ERP",Business Funded,-,0.0,5655.43,3500.0,0,0,2502,111,640-human resources,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.029372+00:00
6ca4ccfb-09e7-4c0b-a47f-0f0683d9df99,Paddle,Paddle,-,-,Unknown,"It provides a complete SaaS payment, tax, and subscription solution.",-,Expense Mgmt,Expense Only,-,0.0,358.9,119.8,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.171846+00:00
6a0651cd-627d-4f49-ab7b-64e073824b78,PagerDuty,PagerDuty,-,IT,Unknown,Operations performance platform delivering visibility and actionable intelligence across the entire incident lifecycle.,"Incident Management, Workload Automation","SSO Logins, Contract uploads, ERP","Subscription Monitored By CCM, Engineering, Business Funded",-,216102.0,216706.18,102059.32,0,0,337,193,198-saas cloud ops,-,-,-,-,-,-,,2026-01-21T00:11:41.025355+00:00
279e64db-a1b8-4132-956b-fc6d01bb5c2e,Panorama,Panorama,-,-,Unknown,"Panorama Education helps educators act on data to improve student outcomes in social-emotional learning, school climate, family engagement, MTSS & more.",-,SSO Logins,-,-,0.0,0.0,0.0,0,0,19,7,-,-,-,-,-,-,-,,2026-01-21T00:11:41.060663+00:00
4e2b93b7-2c97-4e79-9998-3d5cb38a4ab1,Pantheon,Pantheon,approved,IT,Unknown,WebOps platform for open-source Drupal and WordPress websites.,"Code Deployment, Code Development","Contract uploads, ERP",IT Funded,-,46699.2,49034.16,-480.01,0,0,0,0,652-it operations,Eraj Ismatulloev,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.124172+00:00
244fd1b2-2529-48dc-873b-a623e6592a96,Panther,Panther Labs Inc,approved,Security,Unknown,A platform for threat detection and response that is refreshingly practical. It's also powered by a security data lake that is highly scalable and detection-as-code.,"Security & Compliance, DevOps, Cloud Infrastructure","SSO Logins, Contract uploads, ERP","Engineering, Business Funded",-,140000.0,146330.0,70000.0,0,0,43,14,198-saas cloud ops,-,-,-,-,-,-,,2026-01-21T00:11:41.047262+00:00
22c6bac3-f027-4032-be83-cd035e9808db,Parallels,Alludo,-,IT,Unknown,A virtualization and automation solution for cross-platform access of applications and files.,"Remote Desktop, Application Server","Contract uploads, ERP","Supported w/ Approval, IT Funded",-,0.0,7260.0,3071.4,0,0,0,0,653-it applications-erp,-,-,-,-,-,-,,2026-01-21T00:11:41.124693+00:00
9c37ee1a-a84d-4290-b7a7-9f152a2913ac,Patch,Patch,-,-,Unknown,"A platform that focuses on simplifying the process of buying and managing carbon credits, offering a range of climate solutions and a modern platform for both buyers and suppliers to engage with the voluntary carbon market.",-,ERP,-,-,0.0,120019.19,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.172459+00:00
05e70e1d-9a89-4edc-83f3-fc88a471e844,Patch My PC,Patch My PC LLC,-,Engineering,Unknown,"Patch My PC Home Updater is a free, simple programme that keeps over 300 applications on a user's computer up to date.",Automation & Testing,"Contract uploads, ERP",IT Funded,-,3500.0,0.0,3250.0,0,0,0,0,650-it executive,-,Pallav Magotra,-,-,-,-,,2026-01-21T00:11:41.125277+00:00
c1665a1b-b883-4fcb-8a01-45f29341279c,PathFactory,PathFactory,approved,Marketing,Unknown,"It is a B2B software that is used to allow buyers to binge-consume content, remove friction, and create more qualified leads, faster.","Business Intelligence, Digital Marketing","SSO Logins, Contract uploads",Business Funded,-,98122.5,0.0,0.0,0,0,8,4,509-marketing admin,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.068634+00:00
e81540c6-416c-4714-b3fd-53c3309c21f3,PayScale,PayScale,-,HR,Unknown,"A compensation management tool that helps businesses monitor budgets,compensation and salary access.","Payroll, Employee Benefits, Data & Analytics",ERP,-,-,0.0,36857.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.173052+00:00
0962c9e6-f8e7-49ac-914f-29aaaee9b957,PitchBook,PitchBook Data,approved,Product,Unknown,"A venture capital, private equity, and mergers and acquisitions database that provides comprehensive data on global capital markets as well as proprietary research and insights.","Equity Management, Asset Management","Contract uploads, ERP",Business Funded,Per Sabeeh Khan - Pitchbook probably doesn't need to be pushed behind SSO,45000.0,0.0,37593.0,0,0,0,0,380-product management,-,-,-,-,-,-,,2026-01-21T00:11:41.126082+00:00
bbb55d92-5e0c-4e4e-8522-2f6712a73dfa,Pluralsight,Pluralsight,-,IT,Unknown,Learning platform for software developers and IT professionals.,"Learning Apps, Training","SSO Logins, Contract uploads, Expense Mgmt, ERP","Engineering, Business Funded",-,102000.0,104918.71,102000.0,0,0,40,2,364-engineering-east dev,-,-,-,-,-,-,,2026-01-21T00:11:41.073238+00:00
3902176f-d6ce-4a4e-950a-5daab3f4c521,Politemail,PoliteMail,-,-,Unknown,"It is an Email marketing software that provides the ability to send authentic, personalized email to individuals, groups and distribution lists (including Active Directory lists) right from Outlook, with complete opt-out compliance built-in.",-,"SSO Logins, Contract uploads",Business Funded,-,9920.0,0.0,0.0,0,0,12,6,391-iid r&d,-,-,-,-,-,-,,2026-01-21T00:11:41.064860+00:00
ca7f748c-5694-4bba-b627-b5dedc0c42c2,PortSwigger,PortSwigger,in_review,Security,Unknown,A web application security testing and scanning service.,"Network Security, Security & Compliance, Documents & Storage",ERP,Duplicate,Dupe with Burp Suite,0.0,4490.0,2694.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.173572+00:00
fafab23c-f85b-48e5-aa36-1bf66331675d,Power BI,Microsoft,-,IT,Unknown,Microsoft Business Intelligence and data visualization tool.,"Business Intelligence, Data visualization","Contract uploads, ERP",IT Funded,-,957.6,79.8,0.0,0,0,0,0,650-it executive,-,-,-,-,-,-,,2026-01-21T00:11:41.126666+00:00
97ad293c-8f9a-48fe-8f5f-34c0f6bb6ce6,Productiv,Productiv,approved,IT,Unknown,"Enterprise Spend Management platform that integrates with core operating systems, utilizing AI to provide data analytics, insights, and no-code workflows for efficient collaboration and management of enterprise apps.","SaaS Management, Data & Analytics","SSO Logins, Contract uploads, ERP",IT Funded,-,170200.0,170200.0,0.0,0,0,100,15,650-it executive,Arvind Singh,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.046299+00:00
1ff21f22-d3fc-427c-b2d6-0577b734d252,Progress Software,Progress Software,approved,Engineering,Unknown,"It is Infrastructure software that is used to speed business app development, automate processes to configure, deploy & scale apps, and make critical data more accessible and secure.","Application Development, Business Intelligence","Contract uploads, Expense Mgmt, ERP",IT Funded,-,0.0,0.0,5625.0,0,0,0,0,652-it operations,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.127055+00:00
8bd7dcd4-8e0e-4ed8-8834-d72519350a3c,Proofpoint,Proofpoint,approved,IT,Unknown,"Email protection system that blocks spam, phishing, and viruses from reaching your inbox. In addition you can customize your settings to block and un-block specific email.","Cloud Security, Email, Compliance","SSO Logins, Contract uploads, ERP",IT Funded,-,260496.5,0.0,0.0,0,0,2888,142,650-it executive,-,Kevin Cummings,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.028371+00:00
eaa54eea-fa48-482a-9d96-ec9d6c2325ac,Proxyman,Proxyman,-,Engineering,Unknown,"It serves as a go-between server, logging traffic between applications and the SSL Web Server. Users can inspect their HTTP/HTTPS Requests and Responses in plain text with a single click thanks to the built-in macOS setup.",Bug Tracking,Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.174068+00:00
6420fe04-3df4-43fa-a464-5f0707d27d38,Publicate,Publicate,in_review,-,Unknown,A SaaS application that allows marketers to create new contents that would provide new leads and marketing results,-,Expense Mgmt,Expense Only,Sales Ops internal publishing,0.0,490.0,1078.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.174628+00:00
7a2a6b32-4914-46c0-ab41-0acc494f135f,PyraCloud,SoftwareONE,-,Engineering,Cloud,"It is a cloud-based platform for software asset management (SAM) and procurement that is used to manage software assets, optimize their licensing spend, and ensure license compliance.",Cloud Management,ERP,Business Funded,-,0.0,9547.22,145.42,0,0,0,0,431-federal (ams),-,-,-,-,-,-,,2026-01-21T00:11:41.175179+00:00
07f4c9c2-ed10-4538-8a6a-b98d7e6f9a0f,QA,QA,retired,IT,Unknown,An online tool that provides eLearning content and management system.,"Learning Apps, DevOps, Training","Contract uploads, Expense Mgmt","Business Funded, Decommissioned",-,0.0,0.0,0.0,0,0,0,0,413-sales enablement,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.127398+00:00
90ca0101-cd27-46b8-a3c6-e4a287dba44a,Qualtrics,SAP,approved,"Marketing, Customer Success",Unknown,An online survey tool which allows users to build and distribute surveys and analyze responses from one interface.,"Surveys, Market Research, Data & Analytics","SSO Logins, Contract uploads, ERP",Business Funded,-,22048.0,25743.38,24517.5,0,0,214,15,640-human resources,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.046783+00:00
456183c6-a934-4b17-9904-4a030e0d7ad8,Qualys,Qualys,-,"IT, Security",Unknown,"Qualys, Inc. helps your business automate the full spectrum of auditing, compliance and protection of your IT systems and web applications.","Security & Compliance, Cloud Security, Vulnerability Management, Compliance","SSO Logins, Contract uploads","IT Funded, Supported",-,174779.29,0.0,0.0,0,0,42,14,650-it executive,Kate W/ Saif A,"Anthony Ciarochi, Kevin Cummings",-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.047724+00:00
0dfefbe2-4439-4a4c-a80f-9c64d246abd6,QuizBreaker,SaaS Mates,-,IT,Cloud,A interactive game that allow users to connect and engage via a virtual quiz.,-,Expense Mgmt,-,-,0.0,468.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.175730+00:00
f1301d56-4ad3-4a34-ac77-6cd8fc0c9be9,RainFocus,RainFocus,-,Marketing,Unknown,"RainFocus is a next-generation event marketing platform designed from the ground up to capture, analyze, and harness massive amounts of data for significantly improved events and conferences.","Event Management, Productivity, Product Management",Expense Mgmt,-,-,0.0,-799.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.176289+00:00
c5b8882d-0887-4590-9693-4b517b074620,Rakuten Marketing,Rakuten Marketing,none,Marketing,Unknown,"An affiliate marketing platform that offers advertisers and publishers a range of marketing solutions to help drive sales, acquire new customers, and increase revenue.",Marketing automation,SSO Logins,Login Only,-,0.0,0.0,0.0,0,0,2502,44,-,-,-,-,-,-,-,,2026-01-21T00:11:41.037613+00:00
272c229a-4dd2-47d8-ba8b-0e2df2a07238,Reactful,Reactful,-,-,Unknown,Reactful is a website personalization engine that streamlines the delivery of personalised website and landing page experiences.,-,Contract uploads,Business Funded,"Reactful do not support Okta SSO integration. So, we cannot setup SSO integration for Reactful.",18000.0,0.0,0.0,0,0,0,0,510-corporate marketing,-,-,-,-,-,-,,2026-01-21T00:11:41.127785+00:00
8cd02a50-007c-4e70-ae7a-e25b9d992972,Responsive,Responsive,-,IT,Unknown,RFP management platform.,"Procurement, Communication, Collaboration","SSO Logins, Contract uploads, ERP",Business Funded,-,60000.0,65000.0,0.0,0,0,27,4,620-finance,-,-,-,-,-,-,,2026-01-21T00:11:41.069170+00:00
df56fba8-f2a7-4947-8bf8-699e24e2e401,Revivn,Revivn Public Benefit Corporation,-,-,Unknown,"A hardware lifecycle management platform providing enterprises with a white glove, all in one software-enabled solution for managing and repurposing their IT assets.",-,SSO Logins,Login Only,-,0.0,0.0,0.0,0,0,15,6,-,-,-,-,-,-,-,,2026-01-21T00:11:41.065364+00:00
5e31667f-8e17-4fdb-94b6-bf86b0616f67,SANS Institute,The Escal Institute of Advanced Technologies,-,-,Unknown,"A global organization offering cybersecurity training, certifications, and research in the Asia-Pacific region.",-,ERP,-,-,0.0,45000.0,120000.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.176820+00:00
17d12e20-0d8e-4909-80fc-d7e6384f6d0f,SafeBase,SafeBase,-,Customer Success,Unknown,"A customer trust platform that helps organizations develop long-term buyer confidence through improved transparency, proactive communication, and real-time oversight and insights.","Security & Compliance, Security & Compliance, Network Security","SSO Logins, Contract uploads, ERP",IT Funded,-,39500.0,35000.0,38625.0,0,0,11,5,650-it executive,-,Kevin Cummings,-,-,-,-,,2026-01-21T00:11:41.067551+00:00
de04646a-132d-42a5-a44b-897068fb7ebf,Salesforce,Salesforce,approved,Sales,Cloud,"Customer Relationship Management (CRM) platform that helps marketing, sales, commerce, service, and IT teams work as one from anywhere.","CRM, Sales Analytics, Sales Engagement","Engagement, SSO Logins, Contract uploads, ERP",IT Funded,-,4817879.58,162189.18,4200171.38,3227,18391,305686,9237,653-it applications-erp,Betsy Thomas,Nagesh Prakash,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,Nagesh Prakash,2026-01-21T00:11:40.982380+00:00
f1756179-4bd9-4c66-9dc3-77ef79c61391,Salesloft,SalesLoft,-,Sales,Unknown,"A sales engagement platform that assists sales professionals in customer communication, pipeline building, and managing deals.","CRM, Sales Acceleration, Sales Analytics, Sales Engagement","SSO Logins, Contract uploads",Business Funded,This is Drift,0.0,0.0,0.0,0,0,85,55,510-corporate marketing,-,-,-,-,-,-,,2026-01-21T00:11:41.035573+00:00
e03abcc8-e1e7-48bf-9555-da6e5c9c3246,Scribe,"Scribe Technology Solutions, Inc",-,"IT, Product",Unknown,"A productivity app for healthcare providers that includes storage of medical records, clinical documentation, and analysis of information.","Writing, Transcription & Captioning, Note-Taking",Expense Mgmt,-,-,0.0,708.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.177362+00:00
4b879d27-8165-49ac-aca5-d553bf2767e6,Semrush,Semrush,in_review,"Marketing, IT",Unknown,"Online SEO tool that improves the quality and increases the quantity of traffic to your website. The reports created can be helpful to marketers that work in SEO, PPC, SMM, Keyword Research, Competitive Research, PR, Content Marketing, Marketing Insights, and Campaign Management.","Social Media Marketing, Market Research",Expense Mgmt,Expense Only,-,0.0,9107.61,6695.7,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.177898+00:00
8508ef5a-a311-4299-9558-3ed6c0dee5a6,Sentry,Sentry,-,"IT, Security",Unknown,"An error monitoring tool to help software teams discover, triage, and prioritize errors in real time.","Bug Tracking, Error Tracking Tool, Application Performance Monitoring",Expense Mgmt,-,-,0.0,0.0,0.0,0,0,0,0,-,Chris Carlson,-,-,-,-,-,,2026-01-21T00:11:41.178393+00:00
8a1a2a58-16de-4b03-8980-dce44bf04cb9,ServiceNow HRSD,ServiceNow,-,HR,Cloud,"A module on the ServiceNow platform that digitalizes, organizes, and streamlines a wide array of HR services on a single, uniform web portal.",Employee Engagement,Contract uploads,-,-,84000.0,0.0,0.0,0,0,0,0,-,-,-,-,-,-,-,,2026-01-21T00:11:41.128341+00:00
9211ac69-3e67-4035-ae81-1dd21614ea65,ServiceNow ITSM,ServiceNow,approved,IT,Cloud,"Workflows and tools for developing, delivering, and managing IT services, including handling incidents and service requests.","ITSM, Monitoring, Cloud Management","Engagement, SSO Logins, Contract uploads, ERP",IT Funded,-,817000.0,-33249.03,377371.61,2623,7880,3127,1824,650-it executive,-,Sreedhara Venugopala,-,-,Prashanth Kumar s,-,Yogesh Deshpande,2026-01-21T00:11:41.011802+00:00
e57c685a-ceb9-4cc3-8e4f-fca61dedb52b,ServiceNow Impact,ServiceNow,-,Customer Success,Cloud,"With proactive insights, prescriptive guidance, tailored training and recommendations, and premium technical support and tools, this service helps users realise impact across their business faster.",Training,Contract uploads,IT Funded,-,47000.0,0.0,0.0,0,0,0,0,650-it executive,-,-,-,-,-,-,,2026-01-21T00:11:41.128939+00:00
2d0649f5-f8ea-4fc9-a13d-a8af059fb132,Shared Assessments,Shared Assessments LLC,-,Security,Unknown,"It is a Third party risk management that allows organizations to build, customize, analyze, and store vendor assessments for managing third-party risk.",GRC,"Contract uploads, ERP",IT Funded,-,6500.0,0.0,6500.0,0,0,0,0,650-it executive,-,-,-,-,-,-,,2026-01-21T00:11:41.129468+00:00
6ab786bf-8fd1-4083-925b-2ef9c8922ef7,Shodan,Shodan,none,IT,Unknown,A search engine tool for devices that is connected to the internet,"IoT, Data & Analytics","Contract uploads, ERP","Engineering, Business Funded",-,9889.0,9889.0,9889.0,0,0,0,0,198-saas cloud ops,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.129962+00:00
94e7c747-de25-4a53-93f5-ab0e432ea692,Signavio,Signavio,retired,-,Unknown,A Business Process Management Software that is web-based that help companies to understand and optimize all of their business process,-,"SSO Logins, Contract uploads",IT Funded,-,0.0,0.0,0.0,0,0,1,1,650-it executive,Lily,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",Arvind Singh,,2026-01-21T00:11:41.077839+00:00
838b9f05-c521-4065-b418-7cecf6089a49,SimpleAgentPro,SimpleSoft,-,Engineering,Unknown,"A software tool that provides network management, monitoring, and automation capabilities to help businesses manage their network devices and infrastructure.",Device Management System,"Contract uploads, ERP","Engineering, Business Funded",-,0.0,22410.0,22410.0,0,0,0,0,355-bangalore r&d,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.130409+00:00
6545c0b2-d513-403e-83be-cabc5179bbd6,Simpleshow,simpleshow,-,-,Unknown,"An online tool that allows users to quickly and easily create professional, educational, or personal explainer videos using storyline templates, auto-magical visualisation, scribble effects, and other features.",-,"Contract uploads, ERP",IT Funded,-,18000.0,0.0,29934.25,0,0,0,0,650-it executive,-,Swati Takiyar,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.130827+00:00
b5cd2180-e12e-4ef7-a047-8f322a5efe42,SkillSoft,Skillsoft,approved,Product,Unknown,"An Online courses and training website that has the courses needed to stay sharp. Explore topics in leadership, business, technology, development, compliance, and much more.","Learning Apps, Learning management system, Knowledge Management","SSO Logins, Contract uploads, ERP",Business Funded,-,88760.0,17064.29,102961.21,0,0,1,0,640-human resources,Anusha Radhakrishnan,-,-,-,-,-,,2026-01-21T00:11:41.082332+00:00
85654f0d-30b5-4f01-86c3-46247329241f,Skytap,Skytap,in_review,Engineering,Unknown,Skytap makes it simple to move mission-critical applications from the data centre to the cloud.,IaaS,"SSO Logins, Contract uploads, ERP",Business Funded,-,296000.0,296000.0,396000.0,0,0,15,4,221-training revenue,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,,2026-01-21T00:11:41.069646+00:00
7b47318a-c230-47ea-85c3-67116fa83e71,Slack,Salesforce,retired,IT,Cloud,"Workplace communication tool, it offers messaging, tools and files in a single place.","Instant Messaging, Meeting & Organizing, Collaboration","Engagement, SSO Logins, Contract uploads, ERP","IT Funded, Supported",-,595200.0,595200.0,564000.0,732,909,927,697,652-it operations,-,-,-,-,"Pradeepa Narayanaswamy, Prashanth Kumar s",-,Sreedhara Venugopala,2026-01-21T00:11:41.015545+00:00
05489a2c-2776-4352-9d92-c2e34f2c7620,Slido,Slido,-,IT,Unknown,Q&A and poling platform that helps engage participants and interact through meetings (live and virtual) and events happening from all over the world.,"Presentation, Event Management","SSO Logins, Expense Mgmt",-,-,0.0,0.0,2250.0,0,0,6,2,-,-,-,-,-,-,-,,2026-01-21T00:11:41.073743+00:00
df8ea25f-0848-42e8-affc-eb79d71c7dcb,SmartConnect,ARYAKA,approved,IT,Unknown,Aryaka is a provider of software-defined wide-area network (SD-WAN) connectivity and application delivery.,IT management,"Contract uploads, ERP",IT Funded,-,22760.64,130937.15,200195.24,0,0,0,0,652-it operations,-,-,-,-,Prashanth Kumar s,-,,2026-01-21T00:11:41.131270+00:00
212b73e7-304d-4375-bbe1-94579390e2d2,Smartling,Smartling,approved,IT,Unknown,Online text translation tool.,Content Management System,"SSO Logins, Contract uploads, ERP",Business Funded,-,40481.25,243874.77,211218.71,0,0,42,9,852-marketing-corp admin,-,-,-,-,-,-,,2026-01-21T00:11:41.054944+00:00
d7e30dcc-ac57-49d0-85c8-f1f1fec837f8,Snagit,TechSmith,approved,IT,Unknown,Screen capture software.,"Screen Recording, Video editing, Collaboration","Contract uploads, Expense Mgmt, ERP","Supported w/ Approval, IT Funded",-,0.0,0.0,12.6,0,0,0,0,650-it executive,Ashley Brown,-,-,-,-,-,,2026-01-21T00:11:41.131617+00:00
b94e7ce8-0457-40aa-a2f5-f3aa1d151531,Solarwinds,SolarWinds,-,Engineering,Unknown,"Software development company that provides system management tools for network and infrastructure monitoring, and other technical services.","Monitoring, Network Analytics, IT management","Contract uploads, ERP","Engineering, Business Funded",-,4135.0,2794.0,0.0,0,0,0,0,380-product management,-,-,-,-,-,-,,2026-01-21T00:11:41.132152+00:00
